0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02
7.621873988756149368e-04 9.187880474700118455e-03 5.026477740682643025e-02
1.526804927110669580e-03 1.673686241778763600e-02 5.053830268084547744e-02
2.294759914079778397e-03 1.657037166900028613e-02 5.082096311929413385e-02
3.067470183309358236e-03 1.640561229892345194e-02 5.111316723832227960e-02
3.845418494609067431e-03 1.624262541215172606e-02 5.141534622133717841e-02
4.629113226468833941e-03 1.608146967792040832e-02 5.172795547466832455e-02
5.419090244322863695e-03 1.592222194626158674e-02 5.205147629703107265e-02
6.215914924512281302e-03 1.576497797994734149e-02 5.238641767111584108e-02
7.020184347590030169e-03 1.560985331296590485e-02 5.273331818563398166e-02
7.832529675753596710e-03 1.545698424762787133e-02 5.309274809634623865e-02
8.653618730387585556e-03 1.530652900389803915e-02 5.346531153467191239e-02
9.484158786937068805e-03 1.515866903620654953e-02 5.385164887237955944e-02
1.032489960559576821e-02 1.501361053482306272e-02 5.425243925053300359e-02
1.117663671755425060e-02 1.487158613089015549e-02 5.466840328023293838e-02
1.204021498777535330e-02 1.473285682641505695e-02 5.510030592165658658e-02
1.291653247639611146e-02 1.459771417291599524e-02 5.554895954633237015e-02
1.380654462182880071e-02 1.446648272500799907e-02 5.601522718533684386e-02
1.471126876935644791e-02 1.433952279798085191e-02 5.650002596297153817e-02
1.563178906936894125e-02 1.421723356134306851e-02 5.700433071122147644e-02
1.656926176920591950e-02 1.410005650333547196e-02 5.752917775460884842e-02
1.752492092165611540e-02 1.398847930448503425e-02 5.807566884755335779e-02
1.850008453124382668e-02 1.388304016126742056e-02 5.864497523656446443e-02
1.949616115617271855e-02 1.378433260372056469e-02 5.923834180694155516e-02
2.051465697876385039e-02 1.369301085318343734e-02 5.985709125743979980e-02
2.155718334987567070e-02 1.360979576792230479e-02 6.050262822571705196e-02
2.262546480244986141e-02 1.353548142484085025e-02 6.117644326128621884e-02
2.372134751514827847e-02 1.347094238420074551e-02 6.188011650994548751e-02
2.484680818800239291e-02 1.341714168057860784e-02 6.261532093283374290e-02
2.600396326684246973e-02 1.337513957620563125e-02 6.338382483275195600e-02
2.719507842052436980e-02 1.334610310115777812e-02 6.418749339842351465e-02
2.842257813289308932e-02 1.333131638704194467e-02 6.502828890205085421e-02
2.968905521803843345e-02 1.333219177493235978e-02 6.590826909499458708e-02
