 0.00000 0.00000 0.00000 0.05000
 0.01000 0.00095 0.00900 0.05045
 0.02000 0.00191 0.01040 0.05092
 0.03000 0.00288 0.01030 0.05141
 0.04000 0.00388 0.01020 0.05192
 0.05000 0.00489 0.01010 0.05245
 0.06000 0.00592 0.01000 0.05301
 0.07000 0.00697 0.00990 0.05359
 0.08000 0.00805 0.00981 0.05421
 0.09000 0.00914 0.00971 0.05485
 0.10000 0.01027 0.00962 0.05552
 0.11000 0.01143 0.00954 0.05622
 0.12000 0.01261 0.00945 0.05696
 0.13000 0.01384 0.00938 0.05774
 0.14000 0.01509 0.00930 0.05856
 0.15000 0.01639 0.00924 0.05942
 0.16000 0.01773 0.00918 0.06033
 0.17000 0.01912 0.00913 0.06129
 0.18000 0.02056 0.00910 0.06230
 0.19000 0.02206 0.00907 0.06337
 0.20000 0.02361 0.00906 0.06449
 0.21000 0.02523 0.00907 0.06568
 0.22000 0.02691 0.00909 0.06694
 0.23000 0.02868 0.00914 0.06827
 0.24000 0.03052 0.00922 0.06968
 0.25000 0.03245 0.00932 0.07116
 0.26000 0.03448 0.00946 0.07273
 0.27000 0.03661 0.00963 0.07439
 0.28000 0.03884 0.00985 0.07614
 0.29000 0.04119 0.01012 0.07799
 0.30000 0.04367 0.01044 0.07993
 0.31000 0.04627 0.01082 0.08196
 0.32000 0.04901 0.01127 0.08409
 0.33000 0.05190 0.01179 0.08630
 0.34000 0.05493 0.01239 0.08859
 0.35000 0.05811 0.01308 0.09096
 0.36000 0.06145 0.01385 0.09339
 0.37000 0.06493 0.01473 0.09585
 0.38000 0.06857 0.01570 0.09835
 0.39000 0.07236 0.01677 0.10084
 0.40000 0.07629 0.01795 0.10332
 0.41000 0.08035 0.01923 0.10575
 0.42000 0.08453 0.02060 0.10812
 0.43000 0.08882 0.02207 0.11040
 0.44000 0.09321 0.02363 0.11258
 0.45000 0.09768 0.02528 0.11463
 0.46000 0.10222 0.02700 0.11655
 0.47000 0.10681 0.02880 0.11832
 0.48000 0.11144 0.03066 0.11994
 0.49000 0.11608 0.03258 0.12140
 0.50000 0.12073 0.03455 0.12271
 0.51000 0.12537 0.03657 0.12387
 0.52000 0.12998 0.03863 0.12488
 0.53000 0.13456 0.04073 0.12575
 0.54000 0.13908 0.04286 0.12649
 0.55000 0.14354 0.04503 0.12710
 0.56000 0.14793 0.04722 0.12759
 0.57000 0.15222 0.04943 0.12798
 0.58000 0.15643 0.05167 0.12827
 0.59000 0.16052 0.05392 0.12847
 0.60000 0.16450 0.05620 0.12858
 0.61000 0.16835 0.05849 0.12862
 0.62000 0.17208 0.06080 0.12858
 0.63000 0.17567 0.06312 0.12849
 0.64000 0.17912 0.06546 0.12833
 0.65000 0.18242 0.06782 0.12813
 0.66000 0.18557 0.07018 0.12788
 0.67000 0.18857 0.07256 0.12758
 0.68000 0.19141 0.07495 0.12725
 0.69000 0.19409 0.07736 0.12689
