0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02
1.036827502684862200e-03 7.422728069130920571e-03 5.053948974574256486e-02
2.093954647251584662e-03 7.348905385250611121e-03 5.110444685039552959e-02
3.173362645349455616e-03 7.275936607117056490e-03 5.169656706605092744e-02
4.276954791483676688e-03 7.203965790436164980e-03 5.231768476708707760e-02
5.406796774586246877e-03 7.133209036619313215e-03 5.296978531595312317e-02
6.565132915117380744e-03 7.063963001716432911e-03 5.365501827858540351e-02
7.754403989749842838e-03 6.996614897917881500e-03 5.437571141633417565e-02
8.977266725976804085e-03 6.931654212725614668e-03 5.513438531515345298e-02
1.023661501842802052e-02 6.869686397744358998e-03 5.593376842009825656e-02
1.153560287011768347e-02 6.811448804437291414e-03 5.677681211510134801e-02
1.287766898853899382e-02 6.757829165124951826e-03 5.766670531332657168e-02
1.426656285972211294e-02 6.709886929344085170e-03 5.860688778802849996e-02
1.570637197196781895e-02 6.668877761497602093e-03 5.960106116056550218e-02
1.720154965118342316e-02 6.636281475459591787e-03 6.065319605070832593e-02
1.875694268509192977e-02 6.613833611240405030e-03 6.176753336198872318e-02
2.037781753529410711e-02 6.603560728465705798e-03 6.294857699846609367e-02
2.206988344452115447e-02 6.607819275403201131e-03 6.420107446953302044e-02
2.383931012358692786e-02 6.629337557663058864e-03 6.552998082788584477e-02
2.569273693774279388e-02 6.671259837980426932e-03 6.694040021775143900e-02
2.763726961015456132e-02 6.737190904221569687e-03 6.843749804412510573e-02
2.968045945442301589e-02 6.831238506264369729e-03 7.002637553873541920e-02
3.183025911838613387e-02 6.958049858817929104e-03 7.171189753319108517e-02
3.409494791658989471e-02 7.122836949535122850e-03 7.349846394506023839e-02
3.648301928896895141e-02 7.331383763670239369e-03 7.538971641996182471e-02
3.900302309434874881e-02 7.590026935219550824e-03 7.738817453413422698e-02
4.166335677112155411e-02 7.905600115135117192e-03 7.949480187044254131e-02
4.447200235484457392e-02 8.285332050043238070e-03 8.170851201459404523e-02
4.743621132671286406e-02 8.736689690594297633e-03 8.402563854101692542e-02
5.056214637554143354e-02 9.267161337007173358e-03 8.643941084834762256e-02
5.385449793083772752e-02 9.883981404918947347e-03 8.893949708283532818e-02
5.731610252959275925e-02 1.059380778789804911e-02 9.151169202200129527e-02
6.094759767293828068e-02 1.140237394417385579e-02 9.413783536764842863e-02
6.474715129892393006e-02 1.231414850046390688e-02 9.679603747764836674e-02
6.871030112058307271e-02 1.333204219964190251e-02 9.946126027469909259e-02
7.282992891838603600e-02 1.445720228054254292e-02 1.021062514245669461e-01
7.709637857689602414e-02 1.568892606901755790e-02 1.047027680666386684e-01
8.149770749735646413e-02 1.702470939271879743e-02 1.072229675189987214e-01
8.602004349888527079e-02 1.846042488917862268e-02 1.096408038865309131e-01
9.064800757267810205e-02 1.999060557396935972e-02 1.119332641380297033e-01
9.536515915645805974e-02 2.160879517841092154e-02 1.140813073334145111e-01
1.001544247336324522e-01 2.330792167278912183e-02 1.160704269995343346e-01
1.049984802517660298e-01 2.508065404252097369e-02 1.178908223926792148e-01
1.098800698940918807e-01 2.691971230395791628e-02 1.195372222715759686e-01
1.147822551972434435e-01 2.881811334494305613e-02 1.210084431485306117e-01
1.196885974821553095e-01 3.076934716504780773e-02 1.223067792201873311e-01
1.245832823288625241e-01 3.276748735563687204e-02 1.234373166631122093e-01
1.294511975741354237e-01 3.480724543207929650e-02 1.244072477615146416e-01
1.342779767380368472e-01 3.688398117390011277e-02 1.252252378695831447e-01
1.390500187171833657e-01 3.899368125289932874e-02 1.259008762579476304e-01
1.437544927443555609e-01 4.113291706630487626e-02 1.264442238078208602e-01
1.483793355361246180e-01 4.329879063855172905e-02 1.268654575225616477e-01
1.529132455625375198e-01 4.548887527223473282e-02 1.271746037170943811e-01
1.573456776462582307e-01 4.770115564521620194e-02 1.273813475885656188e-01
1.616668396951148612e-01 4.993397041623477695e-02 1.274949055322654179e-01
1.658676922902830864e-01 5.218595914773822841e-02 1.275239470100098249e-01
1.699399510594635232e-01 5.445601444933940299e-02 1.274765541950301229e-01
1.738760912163473393e-01 5.674323962770799756e-02 1.273602094435999366e-01
1.776693533001991177e-01 5.904691173283548034e-02 1.271818025240534500e-01
1.813137489630077814e-01 6.136644965653093031e-02 1.269476512702264193e-01
1.848040655928493703e-01 6.370138681751721932e-02 1.266635308269331572e-01
1.881358686028841987e-01 6.605134792078051764e-02 1.263347078942892443e-01
1.913055003321745828e-01 6.841602927921086597e-02 1.259659773670665783e-01
1.943100746769073350e-01 7.079518221363642616e-02 1.255616995343616094e-01
1.971474667806189796e-01 7.318859908996884489e-02 1.251258365894430680e-01
1.998162973434537137e-01 7.559610160080966479e-02 1.246619876351561795e-01
2.023159113487430216e-01 7.801753094822352907e-02 1.241734216885338610e-01
2.046463512373701554e-01 8.045273963137504480e-02 1.236631084162906069e-01
2.068083247754270160e-01 8.290158458572517708e-02 1.231337464926565012e-01
2.088031680496738873e-01 8.536392145879566351e-02 1.225877895799932782e-01
2.106328041816872554e-01 8.783959984101290253e-02 1.220274700043611910e-01
2.122996984711849056e-01 9.032845929904433080e-02 1.214548202430079660e-01
2.138068107601061307e-01 9.283032608372229766e-02 1.208716923664016063e-01
2.151575458520885720e-01 9.534501040556916940e-02 1.202797755897044713e-01
2.163557028294391116e-01 9.787230418856709968e-02 1.196806120917286026e-01
2.174054240854952913e-01 1.004119792276059187e-01 1.190756112565043989e-01
2.183111448394574328e-01 1.029637856874118934e-01 1.184660624858464850e-01
2.190775438290076815e-01 1.055274508910768183e-01 1.178531467222796447e-01
2.197094957891923550e-01 1.081026783548957731e-01 1.172379468114851664e-01
2.202120262298223052e-01 1.106891470333614125e-01 1.166214568227909448e-01
2.205902689232746849e-01 1.132865107440912816e-01 1.160045904356546281e-01
2.208494264146028951e-01 1.158943977473832626e-01 1.153881884898967369e-01
2.209947337700252368e-01 1.185124104591729483e-01 1.147730257878235016e-01
2.210314256910527464e-01 1.211401252795469285e-01 1.141598172274426587e-01
2.209647070417784798e-01 1.237770925217672319e-01 1.135492233377646126e-01
2.207997267674539077e-01 1.264228364290828077e-01 1.129418552797017000e-01
2.205415551240079153e-01 1.290768552685261084e-01 1.123382793693093323e-01
2.201951640906424645e-01 1.317386214924869681e-01 1.117390211740164757e-01
2.197654108006391049e-01 1.344075819601757149e-01 1.111445692270256330e-01
2.192570237982821579e-01 1.370831582121831982e-01 1.105553784001717665e-01
2.186745919113732284e-01 1.397647467922544795e-01 1.099718729711665205e-01
2.180225555180834163e-01 1.424517196111489692e-01 1.093944494172674059e-01
2.173051999827152192e-01 1.451434243480882458e-01 1.088234789639543343e-01
2.165266510361947838e-01 1.478391848858189861e-01 1.082593099141235110e-01
2.156908718827074412e-01 1.505383017757566666e-01 1.077022697805800067e-01
2.148016618228378583e-01 1.532400527300464554e-01 1.071526672421881654e-01
2.138626561949952820e-01 1.559436931376887159e-01 1.066107939418897699e-01
2.128773274500261325e-01 1.586484566021429676e-01 1.060769261428926580e-01
2.118489871880898934e-01 1.613535554980500830e-01 1.055513262576404376e-01
2.107807890015558350e-01 1.640581815449109193e-01 1.050342442626725770e-01
2.096757319824365806e-01 1.667615063957295363e-01 1.045259190111521852e-01
2.085366647673645990e-01 1.694626822387821086e-01 1.040265794536564675e-01
