 0.00000 0.00000 0.00000 0.05000
 0.01000 0.00100 0.00895 0.05051
 0.02000 0.00203 0.01034 0.05104
 0.03000 0.00307 0.01024 0.05159
 0.04000 0.00413 0.01013 0.05217
 0.05000 0.00522 0.01003 0.05278
 0.06000 0.00633 0.00994 0.05342
 0.07000 0.00746 0.00984 0.05409
 0.08000 0.00863 0.00975 0.05479
 0.09000 0.00983 0.00965 0.05553
 0.10000 0.01107 0.00957 0.05631
 0.11000 0.01234 0.00948 0.05713
 0.12000 0.01365 0.00941 0.05800
 0.13000 0.01501 0.00933 0.05891
 0.14000 0.01641 0.00927 0.05988
 0.15000 0.01787 0.00922 0.06090
 0.16000 0.01939 0.00917 0.06197
 0.17000 0.02096 0.00914 0.06312
 0.18000 0.02261 0.00912 0.06432
 0.19000 0.02432 0.00912 0.06560
 0.20000 0.02612 0.00914 0.06696
 0.21000 0.02800 0.00918 0.06840
 0.22000 0.02997 0.00925 0.06992
 0.23000 0.03204 0.00936 0.07154
 0.24000 0.03422 0.00950 0.07325
 0.25000 0.03651 0.00968 0.07506
 0.26000 0.03893 0.00991 0.07697
 0.27000 0.04148 0.01019 0.07898
 0.28000 0.04417 0.01053 0.08110
 0.29000 0.04701 0.01094 0.08332
 0.30000 0.04999 0.01143 0.08563
 0.31000 0.05314 0.01200 0.08803
 0.32000 0.05645 0.01265 0.09051
 0.33000 0.05992 0.01340 0.09305
 0.34000 0.06356 0.01425 0.09564
 0.35000 0.06735 0.01521 0.09824
 0.36000 0.07130 0.01626 0.10084
 0.37000 0.07540 0.01743 0.10342
 0.38000 0.07964 0.01869 0.10594
 0.39000 0.08400 0.02006 0.10838
 0.40000 0.08847 0.02153 0.11071
 0.41000 0.09304 0.02308 0.11292
 0.42000 0.09769 0.02472 0.11499
 0.43000 0.10240 0.02644 0.11691
 0.44000 0.10716 0.02823 0.11866
 0.45000 0.11195 0.03008 0.12025
 0.46000 0.11675 0.03199 0.12166
 0.47000 0.12155 0.03395 0.12292
 0.48000 0.12633 0.03595 0.12401
 0.49000 0.13108 0.03800 0.12495
 0.50000 0.13578 0.04008 0.12574
 0.51000 0.14043 0.04219 0.12640
 0.52000 0.14500 0.04433 0.12694
 0.53000 0.14948 0.04649 0.12735
 0.54000 0.15387 0.04868 0.12766
 0.55000 0.15816 0.05089 0.12787
 0.56000 0.16233 0.05312 0.12799
 0.57000 0.16638 0.05537 0.12803
 0.58000 0.17030 0.05764 0.12799
 0.59000 0.17409 0.05992 0.12789
 0.60000 0.17773 0.06222 0.12773
 0.61000 0.18122 0.06453 0.12751
 0.62000 0.18456 0.06685 0.12725
 0.63000 0.18774 0.06920 0.12694
 0.64000 0.19077 0.07155 0.12659
 0.65000 0.19363 0.07392 0.12621
 0.66000 0.19633 0.07630 0.12579
 0.67000 0.19886 0.07870 0.12535
 0.68000 0.20123 0.08110 0.12488
 0.69000 0.20343 0.08352 0.12439
 0.70000 0.20547 0.08596 0.12389
 0.71000 0.20735 0.08840 0.12336
 0.72000 0.20908 0.09086 0.12282
 0.73000 0.21064 0.09333 0.12227
 0.74000 0.21205 0.09581 0.12171
 0.75000 0.21331 0.09830 0.12114
 0.76000 0.21443 0.10080 0.12057
 0.77000 0.21541 0.10332 0.11998
 0.78000 0.21624 0.10585 0.11939
 0.79000 0.21695 0.10838 0.11880
 0.80000 0.21752 0.11093 0.11821
 0.81000 0.21798 0.11348 0.11761
