 0.00000 0.00000 0.00000 0.05000
 0.01000 0.00079 0.00916 0.05029
 0.02000 0.00158 0.01059 0.05059
 0.03000 0.00238 0.01048 0.05090
 0.04000 0.00318 0.01038 0.05122
 0.05000 0.00399 0.01028 0.05155
 0.06000 0.00481 0.01018 0.05190
 0.07000 0.00563 0.01008 0.05225
 0.08000 0.00647 0.00998 0.05263
 0.09000 0.00731 0.00988 0.05301
 0.10000 0.00816 0.00978 0.05341
 0.11000 0.00903 0.00969 0.05382
 0.12000 0.00990 0.00960 0.05425
 0.13000 0.01079 0.00951 0.05470
 0.14000 0.01169 0.00942 0.05516
 0.15000 0.01261 0.00934 0.05565
 0.16000 0.01354 0.00926 0.05615
 0.17000 0.01449 0.00919 0.05667
 0.18000 0.01546 0.00912 0.05722
 0.19000 0.01644 0.00905 0.05779
 0.20000 0.01745 0.00899 0.05838
 0.21000 0.01848 0.00893 0.05900
 0.22000 0.01954 0.00888 0.05965
 0.23000 0.02062 0.00884 0.06032
 0.24000 0.02173 0.00881 0.06103
 0.25000 0.02286 0.00879 0.06177
 0.26000 0.02403 0.00878 0.06254
 0.27000 0.02524 0.00877 0.06335
 0.28000 0.02648 0.00879 0.06419
 0.29000 0.02776 0.00881 0.06508
 0.30000 0.02909 0.00885 0.06601
 0.31000 0.03046 0.00891 0.06698
 0.32000 0.03188 0.00899 0.06801
 0.33000 0.03335 0.00909 0.06908
 0.34000 0.03488 0.00921 0.07020
 0.35000 0.03647 0.00936 0.07138
 0.36000 0.03812 0.00954 0.07262
 0.37000 0.03985 0.00975 0.07392
 0.38000 0.04164 0.00999 0.07528
 0.39000 0.04352 0.01027 0.07671
 0.40000 0.04547 0.01060 0.07820
 0.41000 0.04752 0.01097 0.07977
 0.42000 0.04966 0.01139 0.08140
 0.43000 0.05190 0.01187 0.08310
 0.44000 0.05424 0.01241 0.08487
 0.45000 0.05669 0.01301 0.08670
 0.46000 0.05925 0.01368 0.08860
 0.47000 0.06193 0.01442 0.09056
 0.48000 0.06472 0.01524 0.09258
 0.49000 0.06763 0.01614 0.09463
 0.50000 0.07067 0.01713 0.09673
 0.51000 0.07382 0.01820 0.09885
 0.52000 0.07710 0.01936 0.10098
 0.53000 0.08049 0.02061 0.10311
 0.54000 0.08399 0.02195 0.10522
 0.55000 0.08759 0.02338 0.10730
 0.56000 0.09129 0.02489 0.10934
 0.57000 0.09509 0.02649 0.11131
 0.58000 0.09896 0.02817 0.11322
 0.59000 0.10290 0.02992 0.11504
 0.60000 0.10690 0.03175 0.11676
 0.61000 0.11094 0.03365 0.11838
 0.62000 0.11502 0.03560 0.11989
 0.63000 0.11912 0.03761 0.12128
 0.64000 0.12322 0.03968 0.12256
 0.65000 0.12732 0.04179 0.12372
 0.66000 0.13141 0.04395 0.12477
 0.67000 0.13546 0.04614 0.12570
 0.68000 0.13947 0.04836 0.12653
 0.69000 0.14343 0.05062 0.12724
 0.70000 0.14733 0.05291 0.12786
 0.71000 0.15116 0.05522 0.12838
 0.72000 0.15490 0.05755 0.12882
 0.73000 0.15855 0.05990 0.12917
 0.74000 0.16211 0.06227 0.12944
 0.75000 0.16555 0.06466 0.12964
 0.76000 0.16888 0.06706 0.12977
 0.77000 0.17210 0.06948 0.12984
 0.78000 0.17519 0.07190 0.12985
 0.79000 0.17815 0.07434 0.12981
 0.80000 0.18097 0.07679 0.12972
 0.81000 0.18367 0.07925 0.12959
 0.82000 0.18622 0.08172 0.12942
 0.83000 0.18863 0.08420 0.12921
 0.84000 0.19091 0.08668 0.12897
 0.85000 0.19304 0.08917 0.12870
 0.86000 0.19503 0.09167 0.12840
 0.87000 0.19689 0.09417 0.12808
 0.88000 0.19860 0.09668 0.12774
 0.89000 0.20018 0.09920 0.12738
 0.90000 0.20162 0.10172 0.12700
 0.91000 0.20293 0.10424 0.12661
 0.92000 0.20412 0.10677 0.12621
 0.93000 0.20517 0.10931 0.12579
 0.94000 0.20610 0.11184 0.12536
 0.95000 0.20692 0.11438 0.12493
 0.96000 0.20762 0.11692 0.12449
 0.97000 0.20820 0.11947 0.12404
 0.98000 0.20868 0.12201 0.12359
 0.99000 0.20906 0.12456 0.12313
 1.00000 0.20934 0.12710 0.12267
 1.01000 0.20952 0.12965 0.12221
 1.02000 0.20961 0.13220 0.12176
 1.03000 0.20961 0.13474 0.12130
 1.04000 0.20953 0.13729 0.12084
 1.05000 0.20938 0.13983 0.12038
 1.06000 0.20914 0.14237 0.11993
 1.07000 0.20884 0.14490 0.11948
 1.08000 0.20846 0.14743 0.11903
