  0.100327   0.000837         1
  0.100422   0.492268         3
  0.100422   0.435551         3
  0.100422   0.511740         3
  0.100483   0.279440         5
  0.100483   0.382670         5
  0.100483   0.494805         5
  0.100483   0.422683         5
  0.100483   0.510783         5
  0.100486   0.338952         4
  0.100486   0.462776         4
  0.100486   0.502253         4
  0.100486   0.350422         4
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100624   0.002646        21
  0.100630   0.247668         5
  0.100630   0.327010         5
  0.100630   0.446861         5
  0.100630   0.509726         5
  0.100630   0.192422         5
  0.100645   0.358375         4
  0.100645   0.477149         4
  0.100645   0.484003         4
  0.100645   0.467146         4
  0.100650   0.510412         5
  0.100650   0.168496         5
  0.100650   0.212749         5
  0.100650   0.259180         5
  0.100650   0.347909         5
  0.100656   0.440487         5
  0.100656   0.510678         5
  0.100656   0.157900         5
  0.100656   0.198309         5
  0.100656   0.230722         5
  0.100659   0.358269         5
  0.100659   0.477027         5
  0.100659   0.484198         5
  0.100659   0.466550         5
  0.100659   0.497783         5
  0.100665   0.144804         6
  0.100665   0.177131         6
  0.100665   0.190498         6
  0.100665   0.215498         6
  0.100665   0.264547         6
  0.100665   0.357301         6
  0.100668   0.443225         5
  0.100668   0.510399         5
  0.100668   0.169349         5
  0.100668   0.213934         5
  0.100668   0.261495         5
  0.100669   0.441607         5
  0.100669   0.510648         5
  0.100669   0.159536         5
  0.100669   0.200488         5
  0.100669   0.234965         5
  0.100672   0.510834         6
  0.100672   0.153050         6
  0.100672   0.191791         6
  0.100672   0.218059         6
  0.100672   0.269606         6
  0.100672   0.365933         6
  0.100675   0.211104         5
  0.100675   0.279510         5
  0.100675   0.382212         5
  0.100675   0.493975         5
  0.100675   0.427275         5
  0.100681   0.374913         4
  0.100681   0.489340         4
  0.100681   0.450132         4
  0.100681   0.508310         4
  0.100683   0.030282        14
  0.100683   0.002636        14
  0.100683   0.002642        14
