#    K_vals=np.linspace(0.1,0.115,100)
#    n=3.
#    u0=0.1
#    tstart=0.
#    tstop=50.
#    dt=0.01
#    cutoff=2000
#    u=np.array([0.0,0.0,0.05])
  0.100000   0.501143
  0.100000   0.364886
  0.100000   0.485775
  0.100000   0.464866
  0.100152   0.444811
  0.100152   0.511308
  0.100152   0.016248
  0.100152   0.000876
  0.100303   0.322578
  0.100303   0.446691
  0.100303   0.510678
  0.100303   0.154160
  0.100455   0.174035
  0.100455   0.220809
  0.100455   0.275542
  0.100455   0.376432
  0.100455   0.490990
  0.100606   0.019065
  0.100606   0.001126
  0.100758   0.234380
  0.100758   0.318777
  0.100758   0.436930
  0.100758   0.510832
  0.100909   0.349328
  0.100909   0.470864
  0.100909   0.492886
  0.100909   0.431082
  0.101061   0.426558
  0.101061   0.509685
  0.101061   0.198409
  0.101061   0.257882
  0.101061   0.344488
  0.101212   0.469877
  0.101212   0.492527
  0.101212   0.432262
  0.101212   0.509601
  0.101364   0.493240
  0.101364   0.428027
  0.101364   0.508983
  0.101364   0.220622
  0.101515   0.504709
  0.101515   0.313407
  0.101515   0.432751
  0.101515   0.508783
  0.101667   0.508293
  0.101667   0.239446
  0.101667   0.325174
  0.101667   0.441690
  0.101818   0.506102
  0.101818   0.290414
  0.101818   0.402790
  0.101818   0.501121
  0.101970   0.499460
  0.101970   0.383031
  0.101970   0.491829
  0.101970   0.435623
  0.102121   0.489552
  0.102121   0.445443
  0.102121   0.505723
  0.102121   0.296059
  0.102273   0.477722
  0.102273   0.478362
  0.102273   0.476196
  0.102273   0.480261
  0.102424   0.465579
  0.102424   0.494424
  0.102424   0.418703
  0.102424   0.504715
  0.102576   0.454712
  0.102576   0.501501
  0.102576   0.358457
  0.102576   0.473514
  0.102727   0.446417
  0.102727   0.504054
  0.102727   0.324511
  0.102727   0.441637
  0.102879   0.441422
  0.102879   0.504594
  0.102879   0.316414
  0.102879   0.432246
  0.103030   0.439827
  0.103030   0.504374
  0.103030   0.320043
  0.103030   0.435884
  0.103182   0.456288
  0.103182   0.499028
  0.103182   0.382990
  0.103182   0.488406
  0.103333   0.465840
  0.103333   0.491640
  0.103333   0.431577
  0.103333   0.503768
  0.103485   0.473747
  0.103485   0.481685
  0.103485   0.465507
  0.103485   0.490947
  0.103636   0.480099
  0.103636   0.469717
  0.103636   0.485961
  0.103636   0.453111
  0.103788   0.485089
  0.103788   0.456504
  0.103788   0.496824
  0.103788   0.399762
  0.103939   0.488944
  0.103939   0.442941
  0.103939   0.501279
  0.103939   0.359777
  0.104091   0.491844
  0.104091   0.429951
  0.104091   0.501646
  0.104091   0.355991
  0.104242   0.493990
  0.104242   0.418372
  0.104242   0.499676
  0.104242   0.376485
  0.104394   0.495509
  0.104394   0.408769
  0.104394   0.496681
  0.104394   0.400766
  0.104545   0.496546
  0.104545   0.401392
  0.104545   0.493598
  0.104545   0.419731
  0.104697   0.497209
  0.104697   0.396228
  0.104697   0.490987
  0.104697   0.432359
  0.104848   0.497584
  0.104848   0.393020
  0.104848   0.489080
  0.104848   0.439963
  0.105000   0.497742
  0.105000   0.391427
  0.105000   0.487878
  0.105000   0.444019
  0.105152   0.497735
  0.105152   0.391084
  0.105152   0.487295
  0.105152   0.445663
  0.105303   0.497612
  0.105303   0.391663
  0.105303   0.487172
  0.105303   0.445674
  0.105455   0.497405
  0.105455   0.392885
  0.105455   0.487352
  0.105455   0.444625
  0.105606   0.497130
  0.105606   0.394524
  0.105606   0.487729
  0.105606   0.442911
  0.105758   0.496810
  0.105758   0.396435
  0.105758   0.488195
  0.105758   0.440813
  0.105909   0.496468
  0.105909   0.398499
  0.105909   0.488691
