 0.00000 0.10000 0.00000 0.00000 0.00000
 0.01000 0.10759 0.00001 0.00859 0.00001
 0.02000 0.11087 0.00002 0.01286 0.00002
 0.03000 0.11237 0.00002 0.01533 0.00002
 0.04000 0.11313 0.00003 0.01707 0.00003
 0.05000 0.11352 0.00004 0.01841 0.00004
 0.06000 0.11366 0.00004 0.01950 0.00004
 0.07000 0.11364 0.00005 0.02041 0.00005
 0.08000 0.11354 0.00006 0.02039 0.00006
 0.09000 0.11348 0.00006 0.02018 0.00006
 0.10000 0.11344 0.00007 0.01998 0.00007
 0.11000 0.11344 0.00007 0.01978 0.00007
 0.12000 0.11346 0.00008 0.01959 0.00008
 0.13000 0.11351 0.00009 0.01939 0.00009
 0.14000 0.11360 0.00009 0.01920 0.00009
 0.15000 0.11372 0.00010 0.01901 0.00010
 0.16000 0.11387 0.00010 0.01882 0.00010
 0.17000 0.11405 0.00011 0.01863 0.00011
 0.18000 0.11426 0.00012 0.01845 0.00011
 0.19000 0.11451 0.00012 0.01826 0.00012
 0.20000 0.11479 0.00013 0.01808 0.00013
 0.21000 0.11511 0.00013 0.01790 0.00013
 0.22000 0.11546 0.00014 0.01772 0.00014
 0.23000 0.11584 0.00014 0.01755 0.00014
 0.24000 0.11626 0.00015 0.01737 0.00015
 0.25000 0.11672 0.00015 0.01720 0.00015
 0.26000 0.11721 0.00016 0.01703 0.00016
 0.27000 0.11774 0.00016 0.01686 0.00016
 0.28000 0.11831 0.00017 0.01669 0.00016
 0.29000 0.11891 0.00017 0.01652 0.00017
 0.30000 0.11956 0.00017 0.01636 0.00017
 0.31000 0.12024 0.00018 0.01620 0.00018
 0.32000 0.12096 0.00018 0.01604 0.00018
 0.33000 0.12172 0.00019 0.01588 0.00018
 0.34000 0.12252 0.00019 0.01572 0.00019
 0.35000 0.12336 0.00019 0.01556 0.00019
 0.36000 0.12425 0.00020 0.01541 0.00020
 0.37000 0.12517 0.00020 0.01525 0.00020
 0.38000 0.12614 0.00020 0.01510 0.00020
 0.39000 0.12714 0.00020 0.01495 0.00020
 0.40000 0.12820 0.00021 0.01480 0.00021
 0.41000 0.12929 0.00021 0.01466 0.00021
 0.42000 0.13043 0.00021 0.01451 0.00021
 0.43000 0.13161 0.00021 0.01437 0.00021
 0.44000 0.13284 0.00022 0.01422 0.00022
 0.45000 0.13411 0.00022 0.01408 0.00022
 0.46000 0.13543 0.00022 0.01394 0.00022
 0.47000 0.13679 0.00022 0.01380 0.00022
 0.48000 0.13820 0.00022 0.01367 0.00022
 0.49000 0.13965 0.00023 0.01353 0.00023
 0.50000 0.14115 0.00023 0.01340 0.00023
 0.51000 0.14270 0.00023 0.01326 0.00023
 0.52000 0.14430 0.00023 0.01313 0.00023
 0.53000 0.14594 0.00023 0.01300 0.00023
 0.54000 0.14763 0.00023 0.01287 0.00023
 0.55000 0.14937 0.00023 0.01275 0.00023
 0.56000 0.15115 0.00023 0.01262 0.00023
 0.57000 0.15299 0.00023 0.01249 0.00023
 0.58000 0.15487 0.00023 0.01237 0.00023
 0.59000 0.15680 0.00023 0.01225 0.00023
 0.60000 0.15878 0.00023 0.01213 0.00023
 0.61000 0.16081 0.00023 0.01201 0.00023
 0.62000 0.16289 0.00023 0.01189 0.00023
 0.63000 0.16502 0.00023 0.01177 0.00023
 0.64000 0.16719 0.00023 0.01165 0.00023
 0.65000 0.16942 0.00023 0.01154 0.00023
 0.66000 0.17169 0.00023 0.01142 0.00023
 0.67000 0.17401 0.00023 0.01131 0.00023
 0.68000 0.17638 0.00023 0.01120 0.00023
 0.69000 0.17881 0.00023 0.01109 0.00023
 0.70000 0.18127 0.00023 0.01098 0.00023
 0.71000 0.18379 0.00023 0.01087 0.00023
 0.72000 0.18636 0.00023 0.01076 0.00023
 0.73000 0.18897 0.00023 0.01065 0.00023
 0.74000 0.19163 0.00023 0.01055 0.00023
 0.75000 0.19434 0.00023 0.01044 0.00023
 0.76000 0.19709 0.00023 0.01034 0.00023
 0.77000 0.19990 0.00023 0.01024 0.00022
 0.78000 0.20274 0.00022 0.01014 0.00022
 0.79000 0.20564 0.00022 0.01003 0.00022
 0.80000 0.20858 0.00022 0.00994 0.00022
 0.81000 0.21156 0.00022 0.00984 0.00022
 0.82000 0.21459 0.00022 0.00974 0.00022
 0.83000 0.21767 0.00022 0.00964 0.00022
 0.84000 0.22078 0.00022 0.00955 0.00022
 0.85000 0.22394 0.00022 0.00945 0.00022
 0.86000 0.22714 0.00022 0.00936 0.00021
 0.87000 0.23039 0.00021 0.00927 0.00021
 0.88000 0.23367 0.00021 0.00917 0.00021
 0.89000 0.23700 0.00021 0.00908 0.00021
 0.90000 0.24036 0.00021 0.00899 0.00021
 0.91000 0.24377 0.00021 0.00890 0.00021
 0.92000 0.24721 0.00021 0.00882 0.00021
 0.93000 0.25069 0.00021 0.00873 0.00020
 0.94000 0.25421 0.00020 0.00864 0.00020
 0.95000 0.25776 0.00020 0.00856 0.00020
 0.96000 0.26134 0.00020 0.00847 0.00020
 0.97000 0.26497 0.00020 0.00839 0.00020
 0.98000 0.26862 0.00020 0.00831 0.00020
 0.99000 0.27231 0.00020 0.00822 0.00020
 1.00000 0.27603 0.00020 0.00814 0.00019
 1.01000 0.27977 0.00019 0.00806 0.00019
 1.02000 0.28355 0.00019 0.00798 0.00019
 1.03000 0.28736 0.00019 0.00790 0.00019
 1.04000 0.29120 0.00019 0.00782 0.00019
 1.05000 0.29506 0.00019 0.00775 0.00019
 1.06000 0.29895 0.00019 0.00767 0.00019
 1.07000 0.30286 0.00018 0.00759 0.00018
 1.08000 0.30680 0.00018 0.00752 0.00018
 1.09000 0.31076 0.00018 0.00744 0.00018
 1.10000 0.31474 0.00018 0.00737 0.00018
 1.11000 0.31875 0.00018 0.00730 0.00018
 1.12000 0.32277 0.00018 0.00723 0.00018
 1.13000 0.32681 0.00018 0.00715 0.00018
 1.14000 0.33087 0.00017 0.00708 0.00017
 1.15000 0.33495 0.00017 0.00701 0.00017
 1.16000 0.33904 0.00017 0.00694 0.00017
 1.17000 0.34315 0.00017 0.00687 0.00017
 1.18000 0.34728 0.00017 0.00681 0.00017
 1.19000 0.35141 0.00017 0.00674 0.00017
 1.20000 0.35556 0.00017 0.00667 0.00017
 1.21000 0.35972 0.00016 0.00661 0.00016
 1.22000 0.36389 0.00016 0.00654 0.00016
 1.23000 0.36807 0.00016 0.00648 0.00016
 1.24000 0.37226 0.00016 0.00641 0.00016
 1.25000 0.37645 0.00016 0.00635 0.00016
 1.26000 0.38065 0.00016 0.00629 0.00016
 1.27000 0.38486 0.00016 0.00622 0.00016
 1.28000 0.38907 0.00015 0.00616 0.00015
 1.29000 0.39329 0.00015 0.00610 0.00015
 1.30000 0.39751 0.00015 0.00604 0.00015
 1.31000 0.40173 0.00015 0.00598 0.00015
 1.32000 0.40595 0.00015 0.00592 0.00015
 1.33000 0.41017 0.00015 0.00586 0.00015
 1.34000 0.41439 0.00015 0.00580 0.00015
 1.35000 0.41861 0.00015 0.00575 0.00014
 1.36000 0.42283 0.00014 0.00569 0.00014
 1.37000 0.42704 0.00014 0.00563 0.00014
 1.38000 0.43126 0.00014 0.00558 0.00014
 1.39000 0.43546 0.00014 0.00552 0.00014
 1.40000 0.43966 0.00014 0.00547 0.00014
