#    K_vals=np.linspace(0.1,0.115,100)
#    n=3.
#    u0=0.1
#    tstart=0.
#    tstop=350.
#    dt=0.01
#    cutoff=2000
#    u=np.array([0.0,0.0,0.05])
  0.100758   0.499244         4
  0.100758   0.384719         4
  0.100758   0.496193         4
  0.100758   0.412633         4
  0.100909   0.351792         4
  0.100909   0.470788         4
  0.100909   0.492979         4
  0.100909   0.430527         4
  0.101061   0.292814         4
  0.101061   0.408226         4
  0.101061   0.505255         4
  0.101061   0.306199         4
  0.101212   0.311242         5
  0.101212   0.426226         5
  0.101212   0.509129         5
  0.101212   0.215808         5
  0.101212   0.286458         5
  0.101364   0.477302         4
  0.101364   0.480755         4
  0.101364   0.473551         4
  0.101364   0.487098         4
  0.101515   0.499279         4
  0.101515   0.385530         4
  0.101515   0.494487         4
  0.101515   0.422164         4
  0.101667   0.483946         4
  0.101667   0.465729         4
  0.101667   0.495780         4
  0.101667   0.411528         4
  0.101818   0.249956         4
  0.101818   0.342045         4
  0.101818   0.459061         4
  0.101818   0.501179         4
  0.101970   0.500228         4
  0.101970   0.375364         4
  0.101970   0.487211         4
  0.101970   0.454693         4
  0.102121   0.505502         4
  0.102121   0.300201         4
  0.102121   0.414830         4
  0.102121   0.504357         4
  0.102273   0.390954         4
  0.102273   0.495187         4
  0.102273   0.415974         4
  0.102273   0.504516         4
  0.102424   0.386438         4
  0.102424   0.492431         4
  0.102424   0.431425         4
  0.102424   0.506258         4
  0.102576   0.445060         5
  0.102576   0.504787         5
  0.102576   0.312991         5
  0.102576   0.429166         5
  0.102576   0.505694         5
  0.102727   0.502749         4
  0.102727   0.344575         4
  0.102727   0.461412         4
  0.102727   0.497058         4
  0.102879   0.440029         5
  0.102879   0.504766         5
  0.102879   0.313754         5
  0.102879   0.429192         5
  0.102879   0.504868         5
  0.103030   0.432023         4
  0.103030   0.504618         4
  0.103030   0.316595         4
  0.103030   0.432018         4
  0.103182   0.418597         4
  0.103182   0.502617         4
  0.103182   0.345806         4
  0.103182   0.461207         4
  0.103333   0.468583         4
  0.103333   0.488803         4
  0.103333   0.443837         4
  0.103333   0.502763         4
  0.103485   0.497792         5
  0.103485   0.394479         5
  0.103485   0.493523         5
  0.103485   0.422913         5
  0.103485   0.502572         5
  0.103636   0.498442         5
  0.103636   0.388794         5
  0.103636   0.490297         5
  0.103636   0.438228         5
  0.103636   0.502751         5
  0.103788   0.355939         4
  0.103788   0.468074         4
  0.103788   0.488100         4
  0.103788   0.445341         4
  0.103939   0.502114         4
  0.103939   0.350751         4
  0.103939   0.463356         4
  0.103939   0.492176         4
  0.104091   0.486826         4
  0.104091   0.449053         4
  0.104091   0.499299         4
  0.104091   0.379225         4
  0.104242   0.473313         4
  0.104242   0.479446         4
  0.104242   0.468526         4
  0.104242   0.485701         4
  0.104394   0.480004         4
  0.104394   0.467815         4
  0.104394   0.486072         4
  0.104394   0.450751         4
  0.104545   0.409329         4
  0.104545   0.496448         4
  0.104545   0.402051         4
  0.104545   0.493861         4
  0.104697   0.483620         4
  0.104697   0.457203         4
  0.104697   0.493935         4
  0.104697   0.416336         4
  0.104848   0.496029         5
  0.104848   0.403138         5
  0.104848   0.493450         5
  0.104848   0.419749         5
  0.104848   0.498317         5
  0.105000   0.379038         4
  0.105000   0.481026         4
  0.105000   0.463823         4
  0.105000   0.488309         4
  0.105152   0.460629         4
  0.105152   0.490436         4
  0.105152   0.432466         4
  0.105152   0.498861         4
  0.105303   0.451931         4
  0.105303   0.494914         4
  0.105303   0.409232         4
  0.105303   0.494366         4
  0.105455   0.450049         4
  0.105455   0.495230         4
  0.105455   0.406947         4
  0.105455   0.493199         4
  0.105606   0.433207         4
  0.105606   0.497635         4
  0.105606   0.390559         4
  0.105606   0.485786         4
  0.105758   0.433829         4
  0.105758   0.497226         4
  0.105758   0.393285         4
  0.105758   0.486727         4
  0.105909   0.442767         4
  0.105909   0.495974         4
  0.105909   0.401380         4
  0.105909   0.489897         4
  0.106061   0.438122         4
  0.106061   0.496186         4
  0.106061   0.399676         4
  0.106061   0.488778         4
  0.106212   0.436450         4
  0.106212   0.495911         4
  0.106212   0.401243         4
  0.106212   0.489019         4
  0.106364   0.434792         4
  0.106364   0.495576         4
  0.106364   0.403084         4
  0.106364   0.489333         4
  0.106515   0.432916         4
  0.106515   0.495184         4
  0.106515   0.405152         4
  0.106515   0.489702         4
  0.106667   0.430687         4
  0.106667   0.494741         4
  0.106667   0.407561         4
  0.106667   0.490140         4
  0.106818   0.427847         4
  0.106818   0.494159         4
  0.106818   0.410581         4
  0.106818   0.490708         4
  0.106970   0.423716         4
  0.106970   0.493283         4
  0.106970   0.415023         4
  0.106970   0.491541         4
  0.107121   0.420739         4
  0.107121   0.492394         4
  0.107121   0.419176         4
  0.107121   0.492087         4
  0.107273   0.420809         4
  0.107273   0.492005         4
  0.107273   0.420664         4
  0.107273   0.491979         4
  0.107424   0.421549         4
  0.107424   0.491729         4
  0.107424   0.421543         4
  0.107424   0.491730         4
  0.107576   0.422360         4
  0.107576   0.491457         4
  0.107576   0.422365         4
  0.107576   0.491459         4
  0.107727   0.423194         4
  0.107727   0.491189         4
  0.107727   0.423186         4
  0.107727   0.491184         4
  0.107879   0.424027         4
  0.107879   0.490901         4
  0.107879   0.424023         4
  0.107879   0.490907         4
  0.108030   0.424865         4
  0.108030   0.490613         4
  0.108030   0.424871         4
  0.108030   0.490606         4
  0.108182   0.425722         4
  0.108182   0.490316         4
  0.108182   0.425719         4
  0.108182   0.490316         4
  0.108333   0.426576         4
  0.108333   0.489999         4
  0.108333   0.426577         4
  0.108333   0.490000         4
  0.108485   0.427451         4
  0.108485   0.489684         4
  0.108485   0.427452         4
  0.108485   0.489687         4
  0.108636   0.428330         4
  0.108636   0.489359         4
  0.108636   0.428322         4
  0.108636   0.489359         4
  0.108788   0.429218         4
  0.108788   0.489019         4
  0.108788   0.429224         4
  0.108788   0.489009         4
  0.108939   0.430127         4
  0.108939   0.488666         4
  0.108939   0.430116         4
  0.108939   0.488665         4
  0.109091   0.431038         4
  0.109091   0.488298         4
  0.109091   0.431042         4
  0.109091   0.488304         4
  0.109242   0.431963         4
  0.109242   0.487918         4
  0.109242   0.431964         4
  0.109242   0.487925         4
  0.109394   0.432912         4
  0.109394   0.487525         4
  0.109394   0.432911         4
  0.109394   0.487528         4
  0.109545   0.433870         5
  0.109545   0.487117         5
  0.109545   0.433869         5
  0.109545   0.487119         5
  0.109545   0.433868         5
  0.109697   0.434840         5
  0.109697   0.486694         5
  0.109697   0.434834         5
  0.109697   0.486701         5
  0.109697   0.434841         5
  0.109848   0.435827         5
  0.109848   0.486255         5
  0.109848   0.435836         5
  0.109848   0.486262         5
  0.109848   0.435835         5
  0.110000   0.436844         5
  0.110000   0.485797         5
  0.110000   0.436847         5
  0.110000   0.485803         5
  0.110000   0.436841         5
  0.110152   0.437880         5
  0.110152   0.485319         5
  0.110152   0.437870         5
  0.110152   0.485323         5
  0.110152   0.437880         5
  0.110303   0.438936         5
  0.110303   0.484817         5
  0.110303   0.438933         5
  0.110303   0.484818         5
  0.110303   0.438926         5
  0.110455   0.440015         5
  0.110455   0.484288         5
  0.110455   0.440017         5
  0.110455   0.484288         5
  0.110455   0.440017         5
  0.110606   0.441121         5
  0.110606   0.483729         5
  0.110606   0.441122         5
  0.110606   0.483729         5
