0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000278e-02
9.527953346244564950e-04 8.997223794177831510e-03 5.045543396963908522e-02
1.919302747325871659e-03 1.039781744047001480e-02 5.093043164048907667e-02
2.901794856973838321e-03 1.029446643904985588e-02 5.142616974296659177e-02
3.901474189843851838e-03 1.019233438226707297e-02 5.194391282212419692e-02
4.919767608357571154e-03 1.009156472043140455e-02 5.248502072361690279e-02
5.958213202711270043e-03 9.992353770168355132e-03 5.305095666257283321e-02
7.018470743937278711e-03 9.894955973074852015e-03 5.364329588826092371e-02
8.102333149583813843e-03 9.799690016042980970e-03 5.426373493775885765e-02
9.211739035903526718e-03 9.706945933661930564e-03 5.491410144961333256e-02
1.034878642439398741e-02 9.617193328151836876e-03 5.559636447638992285e-02
1.151574765881615767e-02 9.530990857754342849e-03 5.631264519054980655e-02
1.271508556919755464e-02 9.448997159630925444e-03 5.706522781736721173e-02
1.394947088887125985e-02 9.371983386874517194e-03 5.785657054666096949e-02
1.522180088549942092e-02 9.300847549353693719e-03 5.868931606574336740e-02
1.653521910239993953e-02 9.236630852021122939e-03 5.956630121152918511e-02
1.789313601619268654e-02 9.180536218055508971e-03 6.049056505096445102e-02
1.929925029323364613e-02 9.133949162179726827e-03 6.146535445504921341e-02
2.075757016143826156e-02 9.098461134024864519e-03 6.249412592073575606e-02
2.227243419545495151e-02 9.075895372186795762e-03 6.358054200449024529e-02
2.384853053037563203e-02 9.068335183216721593e-03 6.472846025023966388e-02
2.549091316105972505e-02 9.078154369295082099e-03 6.594191191609742597e-02
2.720501354165232380e-02 9.108049253457551828e-03 6.722506713145250112e-02
2.899664516945993364e-02 9.161071369197321818e-03 6.858218236889288000e-02
3.087199822620897982e-02 9.240659369229990358e-03 7.001752534316289800e-02
3.283762068331735895e-02 9.350668048111245370e-03 7.153527174582539894e-02
3.490038160985271115e-02 9.495391560254405963e-03 7.313936774770164739e-02
3.706741184601607814e-02 9.679576969649569471e-03 7.483335219476246192e-02
3.934601686637474033e-02 9.908423254939470112e-03 7.662013323102780105e-02
4.174355675879685285e-02 1.018755994343486376e-02 7.850171614771157824e-02
4.426728904247191621e-02 1.052299887603983311e-02 8.047888308642302257e-02
4.692417182048350816e-02 1.092105252374992765e-02 8.255083128277927729e-02
4.972062774918414169e-02 1.138821317687297233e-02 8.471478506888645288e-02
5.266227360737287672e-02 1.193098961904208617e-02 8.696560760196563045e-02
5.575362568990577250e-02 1.255570188056718758e-02 8.929545016698856030e-02
5.899779726195435864e-02 1.326824034959145013e-02 9.169348773947394449e-02
6.239620986922121693e-02 1.407380242225181322e-02 9.414579603516173845e-02
6.594834403055802041e-02 1.497662689135556210e-02 9.663542369059023585e-02
6.965155531803905731e-02 1.597975175051749575e-02 9.914270025898327954e-02
7.350097805914174165e-02 1.708482317317368965e-02 1.016457952845526702e-01
7.748953080425188822e-02 1.829198067948808668e-02 1.041215083710211320e-01
8.160802641665246271e-02 1.959983559144054879e-02 1.065462314622214052e-01
8.584537733055937203e-02 2.100554795768689448e-02 1.088969918098133399e-01
9.018887578902771984e-02 2.250499370228219512e-02 1.111524664090692144e-01
9.462452191905509902e-02 2.409300189424136082e-02 1.132938614737402372e-01
9.913737043289375106e-02 2.576363436308275884e-02 1.153055733080965567e-01
1.037118693304223682e-01 2.751047769731245624e-02 1.171755834480824598e-01
1.083321699112660685e-01 2.932692065999440920e-02 1.188955816122454628e-01
1.129823948905349373e-01 3.120639669058916307e-02 1.204608454700637349e-01
1.176468587663579424e-01 3.314257935593004079e-02 1.218699302279395436e-01
1.223102406400859155e-01 3.512952647114302857e-02 1.231242315195025250e-01
1.269577138990821974e-01 3.716177487066615187e-02 1.242274837008079530e-01
1.315750395241206128e-01 3.923439194643180833e-02 1.251852461273327000e-01
1.361486305945962816e-01 4.134299215714701964e-02 1.260044165066906974e-01
1.406655952828860801e-01 4.348372717125419812e-02 1.266927964418447516e-01
1.451137646926355107e-01 4.565325767584733213e-02 1.272587220541043229e-01
1.494817106588137157e-01 4.784871366335782805e-02 1.277107631622817763e-01
1.537587573383817907e-01 5.006764857904340282e-02 1.280574880597108722e-01
1.579349892309937220e-01 5.230799132462846807e-02 1.283072871092948708e-01
1.620012572566905673e-01 5.456799890260399799e-02 1.284682465767874038e-01
1.659491837092348654e-01 5.684621150505211190e-02 1.285480637293658357e-01
1.697711662965118162e-01 5.914141110202977836e-02 1.285539947105777681e-01
1.734603810543395297e-01 6.145258404157965398e-02 1.284928276589260288e-01
1.770107836514066557e-01 6.377888779934670627e-02 1.283708746841207282e-01
1.804171084637229139e-01 6.611962177244305738e-02 1.281939774738052318e-01
1.836748647609046659e-01 6.847420186547534260e-02 1.279675223729724587e-01
1.867803293900308914e-01 7.084213853837219299e-02 1.276964617100824206e-01
1.897305354444122349e-01 7.322301795389232759e-02 1.273853389236347666e-01
1.925232565456017619e-01 7.561648586110253367e-02 1.270383156758739807e-01
1.951569865308711571e-01 7.802223386793577520e-02 1.266591996417182620e-01
1.976309145109708121e-01 8.043998778300497088e-02 1.262514720501903276e-01
1.999448954323179428e-01 8.286949773867442748e-02 1.258183143522765002e-01
2.020994164341003152e-01 8.531052984043882570e-02 1.253626336114175843e-01
2.040955594267049311e-01 8.776285911975538478e-02 1.248870863765528527e-01
2.059349604281950075e-01 9.022626359738369906e-02 1.243941009160129257e-01
2.076197662772414909e-01 9.270051929139092040e-02 1.238858977743367562e-01
2.091525893929440938e-01 9.518539602806537492e-02 1.233645086718212491e-01
2.105364612750782183e-01 9.768065393507767424e-02 1.228317938049885427e-01
2.117747854346511416e-01 1.001860405145094390e-01 1.222894576303375225e-01
2.128712904175135701e-01 1.027012882090811152e-01 1.217390632276664775e-01
2.138299835371577640e-01 1.052261123883292404e-01 1.211820453458821029e-01
2.146551058711341220e-01 1.077602096928887560e-01 1.206197222357610621e-01
2.153510890032035163e-01 1.103032566846923468e-01 1.200533063722439980e-01
2.159225139146901673e-01 1.128549087590515199e-01 1.194839141647155017e-01
2.163740723473968341e-01 1.154147992814511525e-01 1.189125747482242396e-01
2.167105308802459718e-01 1.179825389176638595e-01 1.183402379423433848e-01
2.169366978852591554e-01 1.205577151306389122e-01 1.177677814577959281e-01
2.170573934576904285e-01 1.231398918216901617e-01 1.171960174243697611e-01
2.170774223515718748e-01 1.257286090969172987e-01 1.166256983072224279e-01
2.170015498965269796e-01 1.283233831426547067e-01 1.160575222725505062e-01
2.168344808248766908e-01 1.309237061961376070e-01 1.154921380578489420e-01
2.165808408998050605e-01 1.335290465995834230e-01 1.149301493966496945e-01
2.162451612053423455e-01 1.361388489275697777e-01 1.143721190427200440e-01
2.158318649365940645e-01 1.387525341790021016e-01 1.138185724342150179e-01
2.153452565132645546e-01 1.413695000261502022e-01 1.132700010342010122e-01
2.147895128302630130e-01 1.439891211142286798e-01 1.127268653802768611e-01
2.141686764551702926e-01 1.466107494058352390e-01 1.121895978726885068e-01
2.134866505827213157e-01 1.492337145652684605e-01 1.116586053273372903e-01
2.127471955603927600e-01 1.518573243783439830e-01 1.111342713173911340e-01
2.119539268059124071e-01 1.544808652038361652e-01 1.106169583247952615e-01
2.111103139463361145e-01 1.571036024531030917e-01 1.101070097208197707e-01
2.102196810186615084e-01 1.597247810948222713e-01 1.096047515928490618e-01
2.092852075832448699e-01 1.623436261820815629e-01 1.091104944328913917e-01
2.083099306131222517e-01 1.649593433993437885e-01 1.086245347017446017e-01
2.072967470343475005e-01 1.675711196270427417e-01 1.081471562813766940e-01
2.062484168043647870e-01 1.701781235217775801e-01 1.076786318268507792e-01
2.051675664270081467e-01 1.727795061102582463e-01 1.072192240280268188e-01
2.040566928138010661e-01 1.753744013953202896e-01 1.067691867902938879e-01
2.029181674116968259e-01 1.779619269724774244e-01 1.063287663427134877e-01
2.017542405271780526e-01 1.805411846556157496e-01 1.058982022811751078e-01
2.005670457856769673e-01 1.831112611105598642e-01 1.054777285534704429e-01
1.993586046735678075e-01 1.856712284953572489e-01 1.050675743925724853e-01
1.981308311175221659e-01 1.882201451062368303e-01 1.046679652038522146e-01
1.968855360628244122e-01 1.907570560283012862e-01 1.042791234114721077e-01
1.956244320183481433e-01 1.932809937901114050e-01 1.039012692687547590e-01
1.943491375413326228e-01 1.957909790214158452e-01 1.035346216369313760e-01
1.930611816399140368e-01 1.982860211133713746e-01 1.031793987363236187e-01
1.917620080756060608e-01 2.007651188806882370e-01 1.028358188736975404e-01
1.904529795516351209e-01 2.032272612252222221e-01 1.025041011492478504e-01
1.891353817762634892e-01 2.056714278006221697e-01 1.021844661464181153e-01
1.878104273930267520e-01 2.080965896777250412e-01 1.018771366075366669e-01
1.864792597722126355e-01 2.105017100104762395e-01 1.015823380980442475e-01
1.851429566599578080e-01 2.128857447022362293e-01 1.013002996619052076e-01
1.838025336830788892e-01 2.152476430724188372e-01 1.010312544706267468e-01
1.824589477092163070e-01 2.175863485234916239e-01 1.007754404681579924e-01
1.811131000630908650e-01 2.199007992084539842e-01 1.005331010137991560e-01
1.797658396006808212e-01 2.221899286989964528e-01 1.003044855251194467e-01
1.784179656439501827e-01 2.244526666546336757e-01 1.000898501227580201e-01
1.770702307794213004e-01 2.266879394931958225e-01 9.988945827886207274e-02
1.757233435244077713e-01 2.288946710631586390e-01 9.970358147079964872e-02
1.743779708651274074e-01 2.310717833183920100e-01 9.953249984166731568e-02
1.730347406712165470e-01 2.332181969960115120e-01 9.937650286899410434e-02
1.716942439913815566e-01 2.353328322981284859e-01 9.923589004291920312e-02
1.703570372350637629e-01 2.374146095784115118e-01 9.911097155498989342e-02
1.690236442450735455e-01 2.394624500344983142e-01 9.900206899858458864e-02
1.676945582661755751e-01 2.414752764074323821e-01 9.890951608181153265e-02
1.663702438145919227e-01 2.434520136894446352e-01 9.883365935356226706e-02
1.650511384533377146e-01 2.453915898415582053e-01 9.877485894320768567e-02
1.637376544782241372e-01 2.472929365226663734e-01 9.873348931420934671e-02
1.624301805192593651e-01 2.491549898319196099e-01 9.870994003167471442e-02
1.611290830620562553e-01 2.509766910664605333e-01 9.870461654360887516e-02
1.598347078937174537e-01 2.527569874967665053e-01 9.871794097530095513e-02
1.585473814775208157e-01 2.544948331620987547e-01 9.875035293592593355e-02
1.572674122605697833e-01 2.561891896888163767e-01 9.880231033603616153e-02
1.559950919184089346e-01 2.578390271345968321e-01 9.887429021415546082e-02
1.547306965404359191e-01 2.594433248619045229e-01 9.896678957016495637e-02
1.534744877597671309e-01 2.610010724443775909e-01 9.908032620257820056e-02
1.522267138310384738e-01 2.625112706101481175e-01 9.921543954613468164e-02
1.509876106594438827e-01 2.639729322264801059e-01 9.937269150538977081e-02
1.497574027841329092e-01 2.653850833304968737e-01 9.955266727913693325e-02
1.485363043189064369e-01 2.667467642111727155e-01 9.975597616955796110e-02
1.473245198529632149e-01 2.680570305481788096e-01 9.998325236895155843e-02
1.461222453142625721e-01 2.693149546135951700e-01 1.002351557157344641e-01
1.449296687978767761e-01 2.705196265429188340e-01 1.005123724101362748e-01
1.437469713615108780e-01 2.716701556822067598e-01 1.008156156786165630e-01
1.425743277901680706e-01 2.727656720185748229e-01 1.011456263745189321e-01
1.414119073317324227e-01 2.738053277016166964e-01 1.015031735008428138e-01
1.402598744050286006e-01 2.747882986635916125e-01 1.018890546392656749e-01
1.391183892816991452e-01 2.757137863464313443e-01 1.023040962676954879e-01
1.379876087430124687e-01 2.765810195437118924e-01 1.027491539466912907e-01
1.368676867124798691e-01 2.773892563656903398e-01 1.032251123530820575e-01
1.357587748649156933e-01 2.781377863352884061e-01 1.037328851370704907e-01
1.346610232123238160e-01 2.788259326224710177e-01 1.042734145770709275e-01
1.335745806667342495e-01 2.794530544237762704e-01 1.048476710045497945e-01
1.324995955798487224e-01 2.800185494927568963e-01 1.054566519692782672e-01
1.314362162590855254e-01 2.805218568257394351e-01 1.061013811137468815e-01
1.303845914593438626e-01 2.809624595055468244e-01 1.067829067241239105e-01
1.293448708495411603e-01 2.813398877036080159e-01 1.075022999241698196e-01
1.283172054527180750e-01 2.816537218381512386e-01 1.082606524780715257e-01
1.273017480582613881e-01 2.819035958828961519e-01 1.090590741683665488e-01
1.262986536045717367e-01 2.820892008167987797e-01 1.098986897161369353e-01
1.253080795303108397e-01 2.822102882009377978e-01 1.107806352126171484e-01
